0,4.471435163732493,2.158530256342078,39.18247937278255,1016.5109582462767,997.3221602361555,41.0,78.0,45.0
1,2.8090243052935353,2.1454885080772383,39.18247937278255,1701.5536144719163,687.3469166755339,11.0,80.0,35.0
2,5.432706968426097,-0.9557573514632733,39.18247937278255,1050.5620613616265,995.7180738325085,55.0,96.0,50.0
3,3.687348103908287,2.908173745285978,115.85976363625383,513.2503558715106,1003.5059824209216,27.0,93.0,67.0
4,3.2794112666349884,2.908173745285978,107.58249353495154,830.7401299370019,1004.3833867575617,69.0,82.0,81.0
5,4.887162940307738,2.908173745285978,120.99834315111701,978.0182488602788,687.3469166755339,89.0,37.0,75.0
6,4.859588413717416,1.4917612161101927,99.84022678002712,929.2853343992366,1001.5065159660597,68.0,8.0,36.0
7,3.1405005722518293,5.489588084278107,61.399304089957525,792.7641084434022,997.4737747274784,88.0,13.0,12.0
8,4.015696372114429,-0.7977514470482223,39.18247937278255,1026.1411213005458,997.9277962521393,6.0,85.0,68.0
9,1.7573150458145945,2.908173745285978,59.942108711575536,614.1777892504826,998.0622612978143,97.0,65.0,75.0
10,5.150035724719818,2.908173745285978,39.18247937278255,1574.8058732472919,687.3469166755339,42.0,34.0,26.0
11,4.9919460223426775,2.908173745285978,39.18247937278255,542.5262175387619,687.3469166755339,1.0,35.0,63.0
12,4.95332412811243,1.5792936629820618,107.18364056538188,513.2503558715106,997.5451207675136,13.0,7.0,88.0
13,1.9787451798050295,2.908173745285978,80.41942749105189,1217.7299358129212,995.6546630870959,7.0,12.0,88.0
14,3.665922634191903,2.908173745285978,75.79053799423349,501.6103740088474,999.8759578214064,73.0,46.0,25.0
15,4.002118364683486,2.908173745285978,39.18247937278255,1014.8257464540103,993.4587461512461,47.0,66.0,77.0
16,4.405453411570191,2.908173745285978,98.5238280948757,513.2503558715106,1000.6565661024005,72.0,63.0,60.0
17,3.1405005722518293,3.2887620421876314,77.26914147177006,541.1469445697918,687.3469166755339,79.0,90.0,36.0
18,3.1405005722518293,2.5453611422620597,39.18247937278255,1517.817452812391,1003.1263675403526,25.0,91.0,14.0
19,2.45309444677076,8.733700367251501,59.87510045419379,505.89349665059564,687.3469166755339,98.0,32.0,44.0
20,3.797353675370818,2.908173745285978,67.66481321992177,513.2503558715106,998.7834237393112,40.0,48.0,88.0
21,3.344030655861066,1.551134856801522,39.18247937278255,682.3012204714706,998.5289028671763,51.0,33.0,43.0
22,4.193421376470358,0.09931869402788673,94.35676573608998,513.2503558715106,996.7123940250036,53.0,57.0,24.0
23,4.553438910956742,-1.5595068070373679,80.26666105729792,1027.0353458247278,687.3469166755339,84.0,13.0,43.0
24,5.318151554180137,4.361314289657043,106.96119710157497,928.2941826095389,994.3833336062152,26.0,34.0,10.0
25,3.1405005722518293,1.360935350545397,93.24352988957051,513.2503558715106,687.3469166755339,49.0,18.0,14.0
26,4.675554085122381,4.607763893622691,58.98709163991278,869.5463400262508,999.4743783275235,24.0,34.0,10.0
27,3.1405005722518293,-0.2297267110300525,39.18247937278255,513.2503558715106,687.3469166755339,3.0,50.0,67.0
28,3.8168914598210013,2.908173745285978,39.18247937278255,945.1118836542622,687.3469166755339,62.0,90.0,98.0
29,5.058969187571151,2.7921127547768663,39.18247937278255,513.2503558715106,995.2436855254755,64.0,59.0,38.0
30,3.6021597718000087,-3.8342050036840494,50.91341321646057,1062.2326039704285,996.0394451681074,52.0,8.0,70.0
31,3.1405005722518293,-0.2172497145417751,59.5415971439253,513.2503558715106,999.4439452535667,71.0,2.0,35.0
32,5.047578572892721,2.155259084882836,70.46022445339065,1396.1676477684243,999.5834003964924,1199.0,19.0,98.0
33,5.045938255627665,-5.058956439986537,39.18247937278255,958.273933779253,995.9976064153535,21.0,51.0,43.0
34,3.1405005722518293,-1.736890628425666,39.18247937278255,702.3799658793288,687.3469166755339,26.0,24.0,10.0
35,3.877908425152326,2.908173745285978,96.35680753281869,749.7615665046288,687.3469166755339,11.0,55.0,31.0
36,4.124712953768216,1.15171225598665,111.01590694007311,1465.6702873460001,687.3469166755339,79.0,68.0,17.0
